,zipcode,N1
5379,94515,230.0
5380,94515,340.0
5381,94515,170.0
5382,94517,1330.0
5383,94517,780.0
5384,94517,650.0
5385,94517,620.0
5386,94517,1760.0
5387,94517,930.0
5388,94518,4000.0
5389,94518,2790.0
5390,94518,1820.0
5391,94518,1370.0
5392,94518,2390.0
5393,94518,690.0
5394,94519,2810.0
5395,94519,1950.0
5396,94519,1410.0
5397,94519,1060.0
5398,94519,1580.0
5399,94519,180.0
5400,94520,6910.0
5401,94520,4980.0
5402,94520,2180.0
5403,94520,1160.0
5404,94520,1070.0
5405,94520,120.0
5406,94521,5650.0
5407,94521,3840.0
5408,94521,2970.0
5409,94521,2230.0
5410,94521,4490.0
5411,94521,1110.0
5412,94523,4350.0
5413,94523,2860.0
5414,94523,2490.0
5415,94523,1910.0
5416,94523,3850.0
5417,94523,1370.0
5418,94525,510.0
5419,94525,370.0
5420,94525,260.0
5421,94525,190.0
5422,94525,280.0
5423,94525,50.0
5424,94526,3410.0
5425,94526,1710.0
5426,94526,1480.0
5427,94526,1420.0
5428,94526,3850.0
5429,94526,3860.0
5430,94530,3400.0
5431,94530,2540.0
5432,94530,2020.0
5433,94530,1390.0
5434,94530,2620.0
5435,94530,1000.0
5436,94531,5930.0
5437,94531,3830.0
5438,94531,2920.0
5439,94531,2130.0
5440,94531,3330.0
5441,94531,530.0
5442,94533,12450.0
5443,94533,8400.0
5444,94533,4510.0
5445,94533,2630.0
5446,94533,3200.0
5447,94533,420.0
5448,94534,4430.0
5449,94534,2980.0
5450,94534,2430.0
5451,94534,2120.0
5452,94534,4250.0
5453,94534,1300.0
5454,94535,930.0
5455,94535,700.0
5456,94535,260.0
5457,94535,120.0
5458,94535,110.0
5459,94535,0.0
5460,94536,8050.0
5461,94536,5700.0
5462,94536,4280.0
5463,94536,3410.0
5464,94536,7010.0
5465,94536,2760.0
5466,94538,8290.0
5467,94538,5840.0
5468,94538,4150.0
5469,94538,3270.0
5470,94538,5940.0
5471,94538,1490.0
5472,94539,4680.0
5473,94539,2530.0
5474,94539,1940.0
5475,94539,1740.0
5476,94539,5420.0
5477,94539,5820.0
5478,94541,10610.0
5479,94541,7960.0
5480,94541,4560.0
5481,94541,2440.0
5482,94541,2700.0
5483,94541,420.0
5484,94542,1610.0
5485,94542,1130.0
5486,94542,840.0
5487,94542,640.0
5488,94542,1160.0
5489,94542,620.0
5490,94544,13050.0
5491,94544,9990.0
5492,94544,5310.0
5493,94544,2720.0
5494,94544,2740.0
5495,94544,370.0
5496,94545,4990.0
5497,94545,3960.0
5498,94545,2310.0
5499,94545,1450.0
5500,94545,1900.0
5501,94545,360.0
5502,94546,6300.0
5503,94546,4510.0
5504,94546,3400.0
5505,94546,2380.0
5506,94546,4170.0
5507,94546,980.0
5508,94547,3200.0
5509,94547,2350.0
5510,94547,2010.0
5511,94547,1420.0
5512,94547,2590.0
5513,94547,550.0
5514,94549,3040.0
5515,94549,1560.0
5516,94549,1270.0
5517,94549,1080.0
5518,94549,2970.0
5519,94549,3810.0
5520,94550,5790.0
5521,94550,3390.0
5522,94550,2510.0
5523,94550,2310.0
5524,94550,5720.0
5525,94550,2940.0
5526,94551,5270.0
5527,94551,3730.0
5528,94551,2630.0
5529,94551,2010.0
5530,94551,4330.0
5531,94551,1190.0
5532,94552,1580.0
5533,94552,840.0
5534,94552,720.0
5535,94552,640.0
5536,94552,1960.0
5537,94552,1120.0
5538,94553,6620.0
5539,94553,4720.0
5540,94553,3740.0
5541,94553,2770.0
5542,94553,4850.0
5543,94553,1200.0
5544,94555,3320.0
5545,94555,2230.0
5546,94555,1760.0
5547,94555,1450.0
5548,94555,3770.0
5549,94555,2090.0
5550,94556,1510.0
5551,94556,720.0
5552,94556,670.0
5553,94556,620.0
5554,94556,1640.0
5555,94556,1890.0
5556,94558,9950.0
5557,94558,7590.0
5558,94558,4520.0
5559,94558,2960.0
5560,94558,4830.0
5561,94558,2080.0
5562,94559,4360.0
5563,94559,3680.0
5564,94559,1950.0
5565,94559,1130.0
5566,94559,1610.0
5567,94559,520.0
5568,94560,6390.0
5569,94560,4840.0
5570,94560,3160.0
5571,94560,2170.0
5572,94560,3400.0
5573,94560,840.0
5574,94561,5320.0
5575,94561,3460.0
5576,94561,2550.0
5577,94561,2000.0
5578,94561,3010.0
5579,94561,350.0
5580,94563,1940.0
5581,94563,820.0
5582,94563,700.0
5583,94563,640.0
5584,94563,1850.0
5585,94563,3010.0
5586,94564,2760.0
5587,94564,2150.0
5588,94564,1650.0
5589,94564,1080.0
5590,94564,1640.0
5591,94564,260.0
5592,94565,15290.0
5593,94565,10440.0
5594,94565,5790.0
5595,94565,3260.0
5596,94565,3620.0
5597,94565,360.0
5598,94566,4910.0
5599,94566,2650.0
5600,94566,1960.0
5601,94566,1650.0
5602,94566,4570.0
5603,94566,4260.0
5604,94567,110.0
5605,94567,80.0
5606,94567,40.0
5607,94567,20.0
5608,94567,50.0
5609,94567,0.0
5610,94568,4610.0
5611,94568,3150.0
5612,94568,2830.0
5613,94568,2550.0
5614,94568,6510.0
5615,94568,3480.0
5616,94571,1280.0
5617,94571,990.0
5618,94571,700.0
5619,94571,530.0
5620,94571,690.0
5621,94571,110.0
5622,94572,1400.0
5623,94572,970.0
5624,94572,650.0
5625,94572,410.0
5626,94572,550.0
5627,94572,60.0
5628,94574,1170.0
5629,94574,920.0
5630,94574,510.0
5631,94574,340.0
5632,94574,630.0
5633,94574,540.0
5634,94576,30.0
5635,94576,30.0
5636,94576,20.0
5637,94576,0.0
5638,94576,20.0
5639,94576,0.0
5640,94577,7640.0
5641,94577,5870.0
5642,94577,3740.0
5643,94577,2220.0
5644,94577,3020.0
5645,94577,640.0
5646,94578,6920.0
5647,94578,5330.0
5648,94578,2970.0
5649,94578,1410.0
5650,94578,1480.0
5651,94578,190.0
5652,94579,3560.0
5653,94579,2570.0
5654,94579,1690.0
5655,94579,1090.0
5656,94579,1290.0
5657,94579,220.0
5658,94580,4420.0
5659,94580,3500.0
5660,94580,2230.0
5661,94580,1530.0
5662,94580,1690.0
5663,94580,150.0
5664,94582,2890.0
5665,94582,1730.0
5666,94582,1450.0
5667,94582,1300.0
5668,94582,4350.0
5669,94582,4600.0
5670,94583,3890.0
5671,94583,2220.0
5672,94583,2110.0
5673,94583,1900.0
5674,94583,5210.0
5675,94583,6060.0
5676,94585,4410.0
5677,94585,3400.0
5678,94585,2310.0
5679,94585,1440.0
5680,94585,1580.0
5681,94585,120.0
5682,94586,130.0
5683,94586,80.0
5684,94586,70.0
5685,94586,60.0
5686,94586,110.0
5687,94586,80.0
5688,94587,10590.0
5689,94587,7390.0
5690,94587,4760.0
5691,94587,3170.0
5692,94587,5450.0
5693,94587,1750.0
5694,94588,3380.0
5695,94588,1980.0
5696,94588,1770.0
5697,94588,1570.0
5698,94588,4120.0
5699,94588,2550.0
5700,94589,5570.0
5701,94589,3820.0
5702,94589,2270.0
5703,94589,1020.0
5704,94589,1000.0
5705,94589,70.0
5706,94590,7180.0
5707,94590,4470.0
5708,94590,2230.0
5709,94590,1070.0
5710,94590,1040.0
5711,94590,130.0
5712,94591,8100.0
5713,94591,6060.0
5714,94591,4280.0
5715,94591,2850.0
5716,94591,4200.0
5717,94591,730.0
5718,94592,90.0
5719,94592,70.0
5720,94592,50.0
5721,94592,30.0
5722,94592,80.0
5723,94592,30.0
5724,94595,2440.0
5725,94595,1670.0
5726,94595,1560.0
5727,94595,1100.0
5728,94595,2070.0
5729,94595,1100.0
5730,94596,2790.0
5731,94596,2010.0
5732,94596,1660.0
5733,94596,1240.0
5734,94596,2210.0
5735,94596,1480.0
5736,94597,2640.0
5737,94597,2040.0
5738,94597,1750.0
5739,94597,1380.0
5740,94597,2580.0
5741,94597,1090.0
5742,94598,2790.0
5743,94598,1760.0
5744,94598,1530.0
5745,94598,1300.0
5746,94598,3460.0
5747,94598,2500.0
5748,94599,470.0
5749,94599,380.0
5750,94599,220.0
5751,94599,160.0
5752,94599,220.0
5753,94599,120.0
5754,94601,10080.0
5755,94601,6220.0
5756,94601,2310.0
5757,94601,910.0
5758,94601,700.0
5759,94601,100.0
5760,94602,4140.0
5761,94602,3000.0
5762,94602,2020.0
5763,94602,1350.0
5764,94602,2540.0
5765,94602,1110.0
5766,94603,6390.0
5767,94603,4220.0
5768,94603,1830.0
5769,94603,700.0
5770,94603,410.0
5771,94603,40.0
5772,94605,7000.0
5773,94605,4470.0
5774,94605,2690.0
5775,94605,1720.0
5776,94605,2480.0
5777,94605,600.0
5778,94606,8330.0
5779,94606,5180.0
5780,94606,2260.0
5781,94606,960.0
5782,94606,930.0
5783,94606,150.0
5784,94607,5310.0
5785,94607,2740.0
5786,94607,1350.0
5787,94607,860.0
5788,94607,1210.0
5789,94607,320.0
5790,94608,5530.0
5791,94608,3730.0
5792,94608,2280.0
5793,94608,1460.0
5794,94608,2130.0
5795,94608,540.0
5796,94609,4230.0
5797,94609,3110.0
5798,94609,1620.0
5799,94609,950.0
5800,94609,1270.0
5801,94609,400.0
5802,94610,4230.0
5803,94610,3950.0
5804,94610,3130.0
5805,94610,1940.0
5806,94610,2680.0
5807,94610,1770.0
5808,94611,4480.0
5809,94611,3280.0
5810,94611,2690.0
5811,94611,1810.0
5812,94611,3970.0
5813,94611,4170.0
5814,94612,2770.0
5815,94612,1990.0
5816,94612,1200.0
5817,94612,640.0
5818,94612,890.0
5819,94612,260.0
5820,94618,1550.0
5821,94618,1230.0
5822,94618,1030.0
5823,94618,850.0
5824,94618,1930.0
5825,94618,1970.0
5826,94619,3770.0
5827,94619,2590.0
5828,94619,1760.0
5829,94619,1190.0
5830,94619,1960.0
5831,94619,780.0
5832,94621,6350.0
5833,94621,3710.0
5834,94621,1310.0
5835,94621,400.0
5836,94621,210.0
5837,94621,0.0
5838,94702,2720.0
5839,94702,2000.0
5840,94702,1270.0
5841,94702,820.0
5842,94702,1350.0
5843,94702,390.0
5844,94703,3240.0
5845,94703,2510.0
5846,94703,1340.0
5847,94703,880.0
5848,94703,1410.0
5849,94703,500.0
5850,94704,2780.0
5851,94704,1390.0
5852,94704,640.0
5853,94704,340.0
5854,94704,490.0
5855,94704,200.0
5856,94705,1900.0
5857,94705,1270.0
5858,94705,860.0
5859,94705,640.0
5860,94705,1320.0
5861,94705,1330.0
5862,94706,2390.0
5863,94706,1640.0
5864,94706,1230.0
5865,94706,940.0
5866,94706,1860.0
5867,94706,770.0
5868,94707,1400.0
5869,94707,860.0
5870,94707,700.0
5871,94707,650.0
5872,94707,1610.0
5873,94707,1560.0
5874,94708,1140.0
5875,94708,710.0
5876,94708,560.0
5877,94708,530.0
5878,94708,1430.0
5879,94708,1470.0
5880,94709,1590.0
5881,94709,1320.0
5882,94709,700.0
5883,94709,440.0
5884,94709,740.0
5885,94709,330.0
5886,94710,1370.0
5887,94710,920.0
5888,94710,530.0
5889,94710,280.0
5890,94710,480.0
5891,94710,150.0
5892,94801,5420.0
5893,94801,3470.0
5894,94801,1420.0
5895,94801,650.0
5896,94801,570.0
5897,94801,200.0
5898,94803,3760.0
5899,94803,2690.0
5900,94803,1950.0
5901,94803,1240.0
5902,94803,1950.0
5903,94803,390.0
5904,94804,7430.0
5905,94804,5120.0
5906,94804,2790.0
5907,94804,1420.0
5908,94804,1450.0
5909,94804,240.0
5910,94805,2290.0
5911,94805,1710.0
5912,94805,1200.0
5913,94805,620.0
5914,94805,850.0
5915,94805,150.0
5916,94806,10300.0
5917,94806,7710.0
5918,94806,4250.0
5919,94806,2070.0
5920,94806,1900.0
5921,94806,200.0
5922,94901,6600.0
5923,94901,4240.0
5924,94901,2150.0
5925,94901,1320.0
5926,94901,2830.0
5927,94901,2460.0
5928,94903,3730.0
5929,94903,2460.0
5930,94903,1890.0
5931,94903,1510.0
5932,94903,3150.0
5933,94903,1810.0
5934,94904,1340.0
5935,94904,810.0
5936,94904,700.0
5937,94904,480.0
5938,94904,1080.0
5939,94904,1570.0
5940,94920,1210.0
5941,94920,610.0
5942,94920,560.0
5943,94920,430.0
5944,94920,1080.0
5945,94920,2110.0
5946,94922,90.0
5947,94922,50.0
5948,94922,20.0
5949,94922,20.0
5950,94922,30.0
5951,94922,0.0
5952,94923,170.0
5953,94923,160.0
5954,94923,100.0
5955,94923,50.0
5956,94923,140.0
5957,94923,60.0
5958,94924,250.0
5959,94924,140.0
5960,94924,90.0
5961,94924,60.0
5962,94924,80.0
5963,94924,50.0
5964,94925,1070.0
5965,94925,630.0
5966,94925,440.0
5967,94925,380.0
5968,94925,950.0
5969,94925,1030.0
5970,94928,6930.0
5971,94928,4820.0
5972,94928,2920.0
5973,94928,1860.0
5974,94928,2260.0
5975,94928,250.0
5976,94930,1210.0
5977,94930,700.0
5978,94930,570.0
5979,94930,430.0
5980,94930,880.0
5981,94930,430.0
5982,94931,1570.0
5983,94931,1100.0
5984,94931,720.0
5985,94931,450.0
5986,94931,620.0
5987,94931,120.0
5988,94937,150.0
5989,94937,140.0
5990,94937,70.0
5991,94937,40.0
5992,94937,70.0
5993,94937,60.0
5994,94939,810.0
5995,94939,520.0
5996,94939,410.0
5997,94939,350.0
5998,94939,680.0
5999,94939,870.0
6000,94941,3310.0
6001,94941,1910.0
6002,94941,1510.0
6003,94941,1210.0
6004,94941,2900.0
6005,94941,3880.0
6006,94945,2490.0
6007,94945,1560.0
6008,94945,1040.0
6009,94945,820.0
6010,94945,1810.0
6011,94945,870.0
6012,94946,80.0
6013,94946,40.0
6014,94946,30.0
6015,94946,30.0
6016,94946,60.0
6017,94946,60.0
6018,94947,3280.0
6019,94947,2300.0
6020,94947,1660.0
6021,94947,1220.0
6022,94947,2310.0
6023,94947,1030.0
6024,94949,2480.0
6025,94949,1640.0
6026,94949,1020.0
6027,94949,790.0
6028,94949,1590.0
6029,94949,1000.0
6030,94951,660.0
6031,94951,490.0
6032,94951,300.0
6033,94951,190.0
6034,94951,380.0
6035,94951,160.0
6036,94952,4730.0
6037,94952,3600.0
6038,94952,2190.0
6039,94952,1580.0
6040,94952,2660.0
6041,94952,1050.0
6042,94954,5530.0
6043,94954,3860.0
6044,94954,2550.0
6045,94954,1940.0
6046,94954,3450.0
6047,94954,810.0
6048,94956,270.0
6049,94956,200.0
6050,94956,120.0
6051,94956,70.0
6052,94956,100.0
6053,94956,60.0
6054,94960,1750.0
6055,94960,1040.0
6056,94960,760.0
6057,94960,620.0
6058,94960,1570.0
6059,94960,1470.0
6060,94965,1550.0
6061,94965,950.0
6062,94965,750.0
6063,94965,570.0
6064,94965,1300.0
6065,94965,980.0
6066,95003,3230.0
6067,95003,1980.0
6068,95003,1500.0
6069,95003,1190.0
6070,95003,2370.0
6071,95003,1130.0
6072,95004,600.0
6073,95004,400.0
6074,95004,300.0
6075,95004,200.0
6076,95004,300.0
6077,95004,80.0
6078,95005,960.0
6079,95005,570.0
6080,95005,430.0
6081,95005,310.0
6082,95005,630.0
6083,95005,170.0
6084,95006,1330.0
6085,95006,810.0
6086,95006,630.0
6087,95006,470.0
6088,95006,920.0
6089,95006,260.0
6090,95008,5960.0
6091,95008,4370.0
6092,95008,3180.0
6093,95008,2280.0
6094,95008,4500.0
6095,95008,2710.0
6096,95010,1690.0
6097,95010,1270.0
6098,95010,820.0
6099,95010,570.0
6100,95010,680.0
6101,95010,260.0
6102,95012,2350.0
6103,95012,1540.0
6104,95012,600.0
6105,95012,260.0
6106,95012,170.0
6107,95012,30.0
6108,95014,5170.0
6109,95014,2630.0
6110,95014,2240.0
6111,95014,2030.0
6112,95014,6410.0
6113,95014,6940.0
6114,95017,160.0
6115,95017,120.0
6116,95017,60.0
6117,95017,40.0
6118,95017,60.0
6119,95017,0.0
6120,95018,1190.0
6121,95018,780.0
6122,95018,560.0
6123,95018,420.0
6124,95018,690.0
6125,95018,180.0
6126,95019,1870.0
6127,95019,1130.0
6128,95019,450.0
6129,95019,190.0
6130,95019,140.0
6131,95019,30.0
6132,95020,9230.0
6133,95020,5420.0
6134,95020,3030.0
6135,95020,2160.0
6136,95020,4310.0
6137,95020,1490.0
6138,95023,7710.0
6139,95023,4960.0
6140,95023,2890.0
6141,95023,1980.0
6142,95023,3020.0
6143,95023,610.0
6144,95030,1340.0
6145,95030,650.0
6146,95030,590.0
6147,95030,500.0
6148,95030,1120.0
6149,95030,2300.0
6150,95032,2830.0
6151,95032,1600.0
6152,95032,1340.0
6153,95032,1150.0
6154,95032,2630.0
6155,95032,3430.0
6156,95033,940.0
6157,95033,560.0
6158,95033,460.0
6159,95033,350.0
6160,95033,960.0
6161,95033,930.0
6162,95035,9160.0
6163,95035,6550.0
6164,95035,4280.0
6165,95035,3160.0
6166,95035,6380.0
6167,95035,2770.0
6168,95037,6180.0
6169,95037,3630.0
6170,95037,2360.0
6171,95037,1900.0
6172,95037,4450.0
6173,95037,2670.0
6174,95039,310.0
6175,95039,230.0
6176,95039,100.0
6177,95039,50.0
6178,95039,70.0
6179,95039,0.0
6180,95043,100.0
6181,95043,60.0
6182,95043,70.0
6183,95043,0.0
6184,95043,40.0
6185,95043,0.0
6186,95045,650.0
6187,95045,450.0
6188,95045,250.0
6189,95045,170.0
6190,95045,290.0
6191,95045,80.0
6192,95046,1210.0
6193,95046,720.0
6194,95046,390.0
6195,95046,260.0
6196,95046,450.0
6197,95046,250.0
6198,95050,5020.0
6199,95050,3720.0
6200,95050,2530.0
6201,95050,1740.0
6202,95050,3400.0
6203,95050,1410.0
6204,95051,6520.0
6205,95051,4660.0
6206,95051,3510.0
6207,95051,2820.0
6208,95051,6150.0
6209,95051,2940.0
6210,95054,2240.0
6211,95054,1590.0
6212,95054,1120.0
6213,95054,1070.0
6214,95054,3090.0
6215,95054,2270.0
6216,95060,7260.0
6217,95060,4100.0
6218,95060,2320.0
6219,95060,1600.0
6220,95060,2970.0
6221,95060,1560.0
6222,95062,6180.0
6223,95062,4160.0
6224,95062,2400.0
6225,95062,1470.0
6226,95062,2400.0
6227,95062,780.0
6228,95064,240.0
6229,95064,90.0
6230,95064,50.0
6231,95064,40.0
6232,95064,110.0
6233,95064,0.0
6234,95065,1170.0
6235,95065,760.0
6236,95065,500.0
6237,95065,340.0
6238,95065,780.0
6239,95065,330.0
6240,95066,1930.0
6241,95066,1070.0
6242,95066,810.0
6243,95066,660.0
6244,95066,1560.0
6245,95066,880.0
6246,95070,3440.0
6247,95070,1530.0
6248,95070,1270.0
6249,95070,1050.0
6250,95070,2920.0
6251,95070,5280.0
6252,95073,1900.0
6253,95073,1090.0
6254,95073,730.0
6255,95073,510.0
6256,95073,920.0
6257,95073,420.0
6258,95075,110.0
6259,95075,70.0
6260,95075,50.0
6261,95075,30.0
6262,95075,60.0
6263,95075,30.0
6264,95076,16380.0
6265,95076,10070.0
6266,95076,4100.0
6267,95076,2100.0
6268,95076,2510.0
6269,95076,670.0
6270,95110,2910.0
6271,95110,2300.0
6272,95110,1200.0
6273,95110,780.0
6274,95110,1060.0
6275,95110,400.0
6276,95111,11260.0
6277,95111,7890.0
6278,95111,3500.0
6279,95111,1810.0
6280,95111,2010.0
6281,95111,320.0
6282,95112,9330.0
6283,95112,6400.0
6284,95112,2920.0
6285,95112,1700.0
6286,95112,2450.0
6287,95112,790.0
6288,95113,380.0
6289,95113,210.0
6290,95113,140.0
6291,95113,110.0
6292,95113,220.0
6293,95113,150.0
6294,95116,9740.0
6295,95116,7750.0
6296,95116,2680.0
6297,95116,1190.0
6298,95116,1010.0
6299,95116,140.0
6300,95117,4550.0
6301,95117,3430.0
6302,95117,1810.0
6303,95117,1110.0
6304,95117,1830.0
6305,95117,880.0
6306,95118,4270.0
6307,95118,2790.0
6308,95118,1960.0
6309,95118,1380.0
6310,95118,3230.0
6311,95118,1430.0
6312,95119,1320.0
6313,95119,810.0
6314,95119,610.0
6315,95119,510.0
6316,95119,1110.0
6317,95119,400.0
6318,95120,3690.0
6319,95120,1680.0
6320,95120,1380.0
6321,95120,1270.0
6322,95120,4060.0
6323,95120,4870.0
6324,95121,6590.0
6325,95121,4310.0
6326,95121,2480.0
6327,95121,1560.0
6328,95121,2150.0
6329,95121,670.0
6330,95122,11580.0
6331,95122,8820.0
6332,95122,3230.0
6333,95122,1420.0
6334,95122,1060.0
6335,95122,100.0
6336,95123,8620.0
6337,95123,6130.0
6338,95123,4310.0
6339,95123,3070.0
6340,95123,6020.0
6341,95123,1850.0
6342,95124,5490.0
6343,95124,3430.0
6344,95124,2480.0
6345,95124,2050.0
6346,95124,5270.0
6347,95124,3500.0
6348,95125,6200.0
6349,95125,4340.0
6350,95125,2990.0
6351,95125,2230.0
6352,95125,4990.0
6353,95125,4310.0
6354,95126,4670.0
6355,95126,3700.0
6356,95126,2420.0
6357,95126,1580.0
6358,95126,2960.0
6359,95126,1450.0
6360,95127,10770.0
6361,95127,7700.0
6362,95127,4020.0
6363,95127,2260.0
6364,95127,2810.0
6365,95127,770.0
6366,95128,5030.0
6367,95128,3990.0
6368,95128,2420.0
6369,95128,1390.0
6370,95128,2810.0
6371,95128,1250.0
6372,95129,4230.0
6373,95129,2500.0
6374,95129,1940.0
6375,95129,1560.0
6376,95129,3910.0
6377,95129,3380.0
6378,95130,1740.0
6379,95130,1190.0
6380,95130,730.0
6381,95130,510.0
6382,95130,1240.0
6383,95130,800.0
6384,95131,3690.0
6385,95131,2690.0
6386,95131,1930.0
6387,95131,1400.0
6388,95131,2990.0
6389,95131,1340.0
6390,95132,5690.0
6391,95132,3970.0
6392,95132,2640.0
6393,95132,2000.0
6394,95132,3610.0
6395,95132,1290.0
6396,95133,4390.0
6397,95133,2860.0
6398,95133,1620.0
6399,95133,1030.0
6400,95133,1830.0
6401,95133,530.0
6402,95134,1600.0
6403,95134,1480.0
6404,95134,1200.0
6405,95134,1210.0
6406,95134,3260.0
6407,95134,1340.0
6408,95135,2020.0
6409,95135,1120.0
6410,95135,990.0
6411,95135,830.0
6412,95135,2100.0
6413,95135,2030.0
6414,95136,5860.0
6415,95136,4350.0
6416,95136,3030.0
6417,95136,2220.0
6418,95136,4040.0
6419,95136,1380.0
6420,95138,2070.0
6421,95138,1170.0
6422,95138,880.0
6423,95138,680.0
6424,95138,1670.0
6425,95138,1870.0
6426,95139,810.0
6427,95139,500.0
6428,95139,390.0
6429,95139,350.0
6430,95139,820.0
6431,95139,280.0
6432,95140,40.0
6433,95140,30.0
6434,95140,40.0
6435,95140,0.0
6436,95140,30.0
6437,95140,40.0
6438,95148,7200.0
6439,95148,4370.0
6440,95148,2760.0
6441,95148,1890.0
6442,95148,3600.0
6443,95148,1560.0
6444,95202,1190.0
6445,95202,290.0
6446,95202,60.0
6447,95202,30.0
6448,95202,30.0
6449,95202,0.0
6450,95203,3050.0
6451,95203,1530.0
6452,95203,600.0
6453,95203,270.0
6454,95203,250.0
6455,95203,40.0
6456,95204,5020.0
6457,95204,3200.0
6458,95204,1700.0
6459,95204,870.0
6460,95204,930.0
6461,95204,180.0
6462,95205,7920.0
6463,95205,4010.0
6464,95205,1160.0
6465,95205,380.0
6466,95205,190.0
6467,95205,0.0
6468,95206,12550.0
6469,95206,7250.0
6470,95206,3000.0
6471,95206,1270.0
6472,95206,870.0
6473,95206,60.0
6474,95207,8660.0
6475,95207,5030.0
6476,95207,2300.0
6477,95207,1210.0
6478,95207,1270.0
6479,95207,270.0
6480,95209,6260.0
6481,95209,3700.0
6482,95209,2570.0
6483,95209,1790.0
6484,95209,2300.0
6485,95209,290.0
6486,95210,7610.0
6487,95210,4020.0
6488,95210,1640.0
6489,95210,620.0
6490,95210,400.0
6491,95210,30.0
6492,95212,4150.0
6493,95212,2580.0
6494,95212,1570.0
6495,95212,990.0
6496,95212,1160.0
6497,95212,300.0
6498,95215,4060.0
6499,95215,2360.0
6500,95215,880.0
6501,95215,460.0
6502,95215,460.0
6503,95215,120.0
6504,95219,3530.0
6505,95219,2480.0
6506,95219,1670.0
6507,95219,1290.0
6508,95219,2210.0
6509,95219,860.0
6510,95220,1090.0
6511,95220,680.0
6512,95220,370.0
6513,95220,260.0
6514,95220,410.0
6515,95220,130.0
6516,95222,580.0
6517,95222,350.0
6518,95222,230.0
6519,95222,190.0
6520,95222,240.0
6521,95222,80.0
6522,95223,650.0
6523,95223,360.0
6524,95223,260.0
6525,95223,180.0
6526,95223,220.0
6527,95223,50.0
6528,95228,550.0
6529,95228,380.0
6530,95228,290.0
6531,95228,210.0
6532,95228,270.0
6533,95228,60.0
6534,95230,100.0
6535,95230,100.0
6536,95230,60.0
6537,95230,30.0
6538,95230,40.0
6539,95230,0.0
6540,95231,710.0
6541,95231,540.0
6542,95231,180.0
6543,95231,100.0
6544,95231,90.0
6545,95231,0.0
6546,95232,60.0
6547,95232,40.0
6548,95232,20.0
6549,95232,20.0
6550,95232,0.0
6551,95232,0.0
6552,95236,820.0
6553,95236,610.0
6554,95236,320.0
6555,95236,210.0
6556,95236,340.0
6557,95236,160.0
6558,95237,640.0
6559,95237,460.0
6560,95237,220.0
6561,95237,160.0
6562,95237,200.0
6563,95237,40.0
6564,95240,7840.0
6565,95240,4710.0
6566,95240,2120.0
6567,95240,1250.0
6568,95240,1290.0
6569,95240,290.0
6570,95242,3640.0
6571,95242,2460.0
6572,95242,1670.0
6573,95242,1290.0
6574,95242,1870.0
6575,95242,470.0
6576,95245,280.0
6577,95245,180.0
6578,95245,120.0
6579,95245,80.0
6580,95245,100.0
6581,95245,0.0
6582,95246,280.0
6583,95246,200.0
6584,95246,120.0
6585,95246,70.0
6586,95246,80.0
6587,95246,20.0
6588,95247,740.0
6589,95247,430.0
6590,95247,280.0
6591,95247,220.0
6592,95247,280.0
6593,95247,70.0
6594,95249,610.0
6595,95249,410.0
6596,95249,240.0
6597,95249,130.0
6598,95249,150.0
6599,95249,20.0
6600,95251,100.0
6601,95251,60.0
6602,95251,40.0
6603,95251,30.0
6604,95251,40.0
6605,95251,0.0
6606,95252,1740.0
6607,95252,1170.0
6608,95252,930.0
6609,95252,690.0
6610,95252,820.0
6611,95252,100.0
6612,95255,260.0
6613,95255,150.0
6614,95255,90.0
6615,95255,70.0
6616,95255,50.0
6617,95255,0.0
6618,95257,70.0
6619,95257,40.0
6620,95257,30.0
6621,95257,30.0
6622,95257,0.0
6623,95257,0.0
6624,95258,820.0
6625,95258,530.0
6626,95258,290.0
6627,95258,220.0
6628,95258,360.0
6629,95258,150.0
6630,95301,6040.0
6631,95301,3760.0
6632,95301,1880.0
6633,95301,1090.0
6634,95301,1240.0
6635,95301,200.0
6636,95303,150.0
6637,95303,120.0
6638,95303,70.0
6639,95303,0.0
6640,95303,40.0
6641,95303,20.0
6642,95304,1750.0
6643,95304,990.0
6644,95304,600.0
6645,95304,500.0
6646,95304,990.0
6647,95304,340.0
6648,95306,140.0
6649,95306,90.0
6650,95306,60.0
6651,95306,30.0
6652,95306,70.0
6653,95306,0.0
6654,95307,7610.0
6655,95307,4720.0
6656,95307,2410.0
6657,95307,1160.0
6658,95307,940.0
6659,95307,90.0
6660,95310,450.0
6661,95310,260.0
6662,95310,150.0
6663,95310,80.0
6664,95310,110.0
6665,95310,20.0
6666,95311,310.0
6667,95311,160.0
6668,95311,100.0
6669,95311,70.0
6670,95311,70.0
6671,95311,0.0
6672,95313,260.0
6673,95313,190.0
6674,95313,70.0
6675,95313,30.0
6676,95313,40.0
6677,95313,20.0
6678,95315,2250.0
6679,95315,1450.0
6680,95315,660.0
6681,95315,230.0
6682,95315,140.0
6683,95315,0.0
6684,95316,1040.0
6685,95316,700.0
6686,95316,420.0
6687,95316,290.0
6688,95316,380.0
6689,95316,80.0
6690,95317,120.0
6691,95317,160.0
6692,95317,50.0
6693,95317,0.0
6694,95317,20.0
6695,95317,0.0
6696,95320,1800.0
6697,95320,1260.0
6698,95320,790.0
6699,95320,580.0
6700,95320,790.0
6701,95320,150.0
