Date,Flight Number,Destination,Delay
6/7/15,1120,IAH,4
6/7/15,1122,HNL,19
6/7/15,1136,LAX,-1
6/7/15,1149,IAD,15
6/7/15,1159,LAX,16
6/7/15,1173,HNL,7
6/7/15,1185,EWR,36
6/7/15,1187,EWR,13
6/7/15,1195,ORD,9
6/7/15,1197,IAH,8
6/7/15,1208,DCA,0
6/7/15,1215,DEN,4
6/7/15,1216,IAH,-4
6/7/15,1224,LAX,2
6/7/15,1232,LAX,49
6/7/15,1247,SAN,0
6/7/15,1250,IAH,44
6/7/15,1255,ORD,0
6/7/15,1257,ANC,-4
6/7/15,1263,EWR,93
6/7/15,1273,OGG,-1
6/7/15,1298,DEN,3
6/7/15,1415,ORD,12
6/7/15,1449,LAS,-1
6/7/15,1456,RDU,-6
6/7/15,1457,IAH,8
6/7/15,1460,EWR,-1
6/7/15,1474,DEN,15
6/7/15,1521,SEA,4
6/7/15,1531,SNA,2
6/7/15,1563,ORD,42
6/7/15,1564,LAS,1
6/7/15,1579,LAX,23
6/7/15,1581,OGG,2
6/7/15,1586,ORD,3
6/7/15,1600,IAD,16
6/7/15,1602,ATL,-7
6/7/15,1608,EWR,3
6/7/15,1614,LAS,194
6/7/15,1616,SEA,-4
6/7/15,1633,SAN,-1
6/7/15,1635,DEN,22
6/7/15,1662,BOS,-3
6/7/15,1668,ORD,18
6/7/15,1670,HNL,2
6/7/15,1684,LIH,-3
6/7/15,1692,EWR,7
6/7/15,1699,ATL,6
6/7/15,1700,DEN,-2
6/7/15,1705,ORD,4
6/7/15,1710,LAX,-2
6/7/15,1721,KOA,-9
6/7/15,1723,KOA,-6
6/7/15,1725,OGG,-2
6/7/15,1727,BOS,5
6/7/15,1731,BOS,2
6/7/15,1748,SEA,2
6/7/15,1751,LAS,0
6/7/15,1753,MCO,-1
6/7/15,1754,EWR,23
6/7/15,1914,IAH,49
6/7/15,1925,IAD,6
6/7/15,1927,IAH,29
6/7/15,1928,ORD,-4
6/7/15,1935,PDX,-1
6/7/15,1937,IAH,6
6/7/15,1942,SAN,17
6/7/15,1944,EWR,173
6/7/15,1946,BOS,0
6/7/15,1947,PHL,-2
6/7/15,1950,CLE,38
6/7/15,1957,MCO,6
6/7/15,1960,LAX,0
6/7/15,1964,SEA,0
6/7/15,1975,FLL,53
6/7/15,2000,PHX,0
6/8/15,3,SAN,-4
6/8/15,72,EWR,0
6/8/15,73,HNL,7
6/8/15,209,LAX,-6
6/8/15,222,LAX,177
6/8/15,230,AUS,-7
6/8/15,255,DEN,1
6/8/15,256,AUS,40
6/8/15,267,PHL,12
6/8/15,273,SEA,-9
6/8/15,294,STL,-5
6/8/15,300,HNL,34
6/8/15,309,IAD,7
6/8/15,311,PHX,-2
6/8/15,318,DEN,-2
6/8/15,322,SEA,-4
6/8/15,325,BOS,-3
6/8/15,331,DEN,-9
6/8/15,349,EWR,75
6/8/15,354,IAH,4
6/8/15,358,PDX,0
6/8/15,361,LIH,0
6/8/15,362,PIT,-6
6/8/15,390,ORD,0
6/8/15,392,LAS,-2
6/8/15,394,LAS,-5
6/8/15,408,IAD,0
6/8/15,427,OGG,-5
6/8/15,444,BOS,-10
6/8/15,455,BOS,0
6/8/15,464,PDX,-3
6/8/15,468,PHX,-9
6/8/15,485,ORD,-6
6/8/15,489,ORD,-6
6/8/15,500,ORD,-6
6/8/15,502,JFK,9
6/8/15,522,PDX,68
6/8/15,560,DFW,-6
6/8/15,568,EWR,0
6/8/15,572,ORD,7
6/8/15,577,EWR,-5
6/8/15,587,SNA,21
6/8/15,595,PDX,85
6/8/15,611,SEA,-2
6/8/15,624,ORD,1
6/8/15,637,JFK,68
6/8/15,663,HNL,1
6/8/15,671,DEN,26
6/8/15,698,MCO,-1
6/8/15,704,JFK,-2
6/8/15,710,DEN,-3
6/8/15,718,IAH,-6
6/8/15,726,EWR,-2
6/8/15,727,IAD,0
6/8/15,734,ORD,-4
6/8/15,736,EWR,-6
6/8/15,751,SEA,-2
6/8/15,758,JFK,-8
6/8/15,759,EWR,103
6/8/15,760,JFK,29
6/8/15,816,LAX,-3
6/8/15,824,JFK,8
6/8/15,864,BOS,-3
6/8/15,898,JFK,35
6/8/15,1034,IAH,5
6/8/15,1060,IAH,4
6/8/15,1062,MSP,-3
6/8/15,1073,BOS,9
6/8/15,1074,ORD,41
6/8/15,1076,BOS,92
6/8/15,1087,BWI,0
6/8/15,1089,DEN,-1
6/8/15,1106,MCO,3
6/8/15,1111,EWR,-5
6/8/15,1118,EWR,82
6/8/15,1120,IAH,11
6/8/15,1122,HNL,-4
6/8/15,1124,LAS,2
6/8/15,1132,DFW,-3
6/8/15,1135,RDU,-7
6/8/15,1136,LAX,19
6/8/15,1149,IAD,0
6/8/15,1156,EWR,155
6/8/15,1185,EWR,89
6/8/15,1187,EWR,4
6/8/15,1197,IAH,1
6/8/15,1199,SEA,-3
6/8/15,1215,DEN,0
6/8/15,1232,LAX,-8
6/8/15,1247,SAN,1
6/8/15,1250,IAH,-1
6/8/15,1257,ANC,-4
6/8/15,1263,ORD,5
6/8/15,1273,OGG,3
6/8/15,1401,SAN,-2
6/8/15,1440,IAD,10
6/8/15,1449,LAS,-1
6/8/15,1456,EWR,1
6/8/15,1497,SEA,54
6/8/15,1521,SEA,6
6/8/15,1526,DEN,-3
6/8/15,1531,RDU,19
6/8/15,1556,PDX,4
6/8/15,1563,ORD,9
6/8/15,1564,LAS,4
6/8/15,1579,LAX,3
6/8/15,1581,OGG,0
6/8/15,1583,EWR,1
6/8/15,1586,ORD,0
6/8/15,1600,IAD,48
6/8/15,1602,ATL,8
6/8/15,1606,ORD,8
6/8/15,1614,LAS,11
6/8/15,1616,SEA,4
6/8/15,1635,DEN,99
6/8/15,1637,SEA,5
6/8/15,1645,IAD,-2
6/8/15,1662,BOS,75
6/8/15,1668,ORD,-1
6/8/15,1670,HNL,4
6/8/15,1671,SAN,4
6/8/15,1673,IAD,-8
6/8/15,1681,CLE,3
6/8/15,1683,EWR,0
6/8/15,1684,LIH,64
6/8/15,1686,DCA,10
6/8/15,1710,LAX,24
6/8/15,1717,ORD,6
6/8/15,1721,KOA,0
6/8/15,1723,KOA,-6
6/8/15,1725,OGG,-2
6/8/15,1727,IND,-5
6/8/15,1728,ATL,-5
6/8/15,1731,SEA,0
6/8/15,1742,LAS,78
6/8/15,1743,LAX,-5
6/8/15,1748,AUS,1
6/8/15,1751,LAS,8
6/8/15,1753,MCO,9
6/8/15,1756,LAX,8
6/8/15,1900,SAN,77
6/8/15,1912,SNA,14
6/8/15,1914,IAH,4
6/8/15,1922,EWR,32
6/8/15,1925,IAD,69
6/8/15,1927,IAH,4
6/8/15,1928,ORD,4
6/8/15,1937,IAH,8
6/8/15,1939,IAD,-1
6/8/15,1942,SAN,139
6/8/15,1946,BOS,-1
6/8/15,1947,PHL,0
6/8/15,1950,CLE,-1
6/8/15,1960,LAX,1
6/8/15,1964,SEA,8
6/8/15,1975,FLL,42
6/8/15,2000,PHX,-5
6/9/15,3,SAN,21
6/9/15,72,EWR,-6
6/9/15,73,HNL,14
6/9/15,222,LAX,-4
6/9/15,230,AUS,-12
6/9/15,255,DEN,-6
6/9/15,256,AUS,-8
6/9/15,267,PHL,20
6/9/15,273,SEA,-8
6/9/15,294,STL,178
6/9/15,300,HNL,5
6/9/15,309,IAD,-6
6/9/15,311,PHX,-5
6/9/15,318,DEN,60
6/9/15,322,SEA,20
6/9/15,325,BOS,-5
6/9/15,331,DEN,51
6/9/15,351,SEA,-1
6/9/15,354,IAH,-5
6/9/15,358,PDX,5
6/9/15,361,LIH,-6
6/9/15,390,ORD,33
6/9/15,392,LAS,-1
6/9/15,394,LAS,55
6/9/15,408,IAD,18
6/9/15,427,OGG,88
6/9/15,444,BOS,9
6/9/15,455,BOS,-5
6/9/15,464,PDX,-9
6/9/15,468,PHX,-6
6/9/15,477,ORD,-12
6/9/15,480,PIT,17
6/9/15,489,ORD,35
6/9/15,500,LAX,5
6/9/15,502,JFK,8
6/9/15,522,PDX,-5
6/9/15,525,LAX,-5
6/9/15,568,EWR,-7
6/9/15,572,ORD,-6
6/9/15,587,SNA,-6
6/9/15,595,PDX,-2
6/9/15,611,SEA,28
6/9/15,624,ORD,0
6/9/15,637,JFK,-5
6/9/15,663,HNL,7
6/9/15,671,DEN,41
6/9/15,698,MCO,-3
6/9/15,704,JFK,25
6/9/15,707,SNA,78
6/9/15,727,IAD,109
6/9/15,734,ORD,3
6/9/15,736,EWR,-7
6/9/15,751,SEA,-2
6/9/15,758,JFK,3
6/9/15,759,EWR,54
6/9/15,760,JFK,105
6/9/15,816,LAX,-6
6/9/15,824,JFK,14
6/9/15,864,BOS,0
6/9/15,898,JFK,11
6/9/15,1029,DFW,-3
6/9/15,1034,IAH,-5
6/9/15,1038,IAH,3
6/9/15,1060,IAH,15
6/9/15,1062,MSP,30
6/9/15,1065,EWR,-1
6/9/15,1073,BOS,29
6/9/15,1074,ORD,32
6/9/15,1076,EWR,13
6/9/15,1087,BWI,25
6/9/15,1089,DEN,-5
6/9/15,1106,MCO,5
6/9/15,1111,EWR,12
6/9/15,1118,EWR,-1
6/9/15,1120,IAH,-6
6/9/15,1121,DEN,1
6/9/15,1122,HNL,28
6/9/15,1124,LAS,22
6/9/15,1132,DFW,-1
6/9/15,1135,RDU,5
6/9/15,1136,LAX,-1
6/9/15,1142,ORD,12
6/9/15,1149,IAD,190
6/9/15,1156,EWR,13
6/9/15,1182,LAX,56
6/9/15,1185,EWR,27
6/9/15,1186,IAH,2
6/9/15,1187,EWR,9
6/9/15,1197,IAH,9
6/9/15,1199,SEA,64
6/9/15,1215,DEN,63
6/9/15,1225,BOS,9
6/9/15,1247,SAN,3
6/9/15,1250,IAH,-4
6/9/15,1257,ANC,9
6/9/15,1263,ORD,-4
6/9/15,1273,OGG,2
6/9/15,1278,RDU,28
6/9/15,1401,SAN,6
6/9/15,1440,IAD,-2
6/9/15,1449,LAS,-6
6/9/15,1456,EWR,68
6/9/15,1474,DEN,-3
6/9/15,1497,SEA,-2
6/9/15,1547,ORD,83
6/9/15,1556,PDX,-2
6/9/15,1563,ORD,-3
6/9/15,1564,LAS,-5
6/9/15,1579,LAX,67
6/9/15,1583,EWR,10
6/9/15,1586,ORD,-5
6/9/15,1600,IAD,-2
6/9/15,1602,ATL,33
6/9/15,1606,ORD,1
6/9/15,1608,EWR,1
6/9/15,1614,LAS,-6
6/9/15,1635,DEN,-2
6/9/15,1637,SEA,-2
6/9/15,1645,IAD,-6
6/9/15,1662,BOS,11
6/9/15,1668,ORD,5
6/9/15,1670,HNL,154
6/9/15,1671,SAN,75
6/9/15,1681,CLE,-4
6/9/15,1683,EWR,94
6/9/15,1684,LIH,8
6/9/15,1686,DCA,33
6/9/15,1717,ORD,16
6/9/15,1721,KOA,-3
6/9/15,1723,KOA,65
6/9/15,1725,OGG,-4
6/9/15,1727,IND,1
6/9/15,1728,ATL,-7
6/9/15,1731,SEA,-2
6/9/15,1742,LAS,-4
6/9/15,1743,LAX,-8
6/9/15,1748,AUS,0
6/9/15,1751,LAS,0
6/9/15,1753,MCO,30
6/9/15,1756,LAX,-2
6/9/15,1900,SAN,11
6/9/15,1914,IAH,19
6/9/15,1922,EWR,84
6/9/15,1925,IAD,20
6/9/15,1927,IAH,6
6/9/15,1937,IAH,5
6/9/15,1939,IAD,8
6/9/15,1942,SAN,3
6/9/15,1946,BOS,-3
6/9/15,1947,PHL,10
6/9/15,1950,CLE,-4
6/9/15,1960,LAX,10
6/9/15,1964,SEA,43
6/9/15,1975,FLL,28
6/9/15,2000,PHX,9
6/10/15,3,SAN,-6
6/10/15,72,EWR,78
6/10/15,73,HNL,0
6/10/15,209,LAX,46
6/10/15,230,AUS,-3
6/10/15,255,DEN,16
6/10/15,256,AUS,30
6/10/15,267,PHL,-5
6/10/15,273,SEA,-6
6/10/15,294,STL,21
6/10/15,300,HNL,8
6/10/15,309,IAD,95
6/10/15,311,PHX,26
6/10/15,318,DEN,14
6/10/15,322,SEA,8
6/10/15,325,BOS,-5
6/10/15,331,DEN,-2
6/10/15,349,EWR,-1
6/10/15,354,IAH,-4
6/10/15,358,PDX,35
6/10/15,361,LIH,-1
6/10/15,362,PIT,-7
6/10/15,367,ORD,34
6/10/15,390,ORD,-3
6/10/15,392,LAS,-2
6/10/15,394,LAS,30
6/10/15,408,IAD,2
6/10/15,427,OGG,8
6/10/15,444,BOS,2
6/10/15,455,BOS,-8
6/10/15,464,PDX,-7
6/10/15,468,PHX,-4
6/10/15,477,ORD,1
6/10/15,489,ORD,-1
6/10/15,500,ORD,9
6/10/15,502,JFK,16
6/10/15,516,IAD,26
6/10/15,522,PDX,25
6/10/15,560,DFW,-7
6/10/15,568,EWR,-4
6/10/15,569,IAH,5
6/10/15,572,ORD,-3
6/10/15,587,SNA,-7
6/10/15,595,PDX,288
6/10/15,611,SEA,-3
6/10/15,620,ORD,-1
6/10/15,624,ORD,7
6/10/15,637,JFK,29
6/10/15,663,HNL,-3
6/10/15,671,DEN,1
6/10/15,698,ORD,-4
6/10/15,704,JFK,-5
6/10/15,727,IAD,29
6/10/15,734,ORD,-1
6/10/15,751,SEA,124
6/10/15,756,DEN,3
6/10/15,758,JFK,-1
6/10/15,759,EWR,-2
6/10/15,760,JFK,5
6/10/15,816,LAX,-5
6/10/15,824,JFK,2
6/10/15,864,BOS,14
6/10/15,894,SAN,-5
6/10/15,898,JFK,2
6/10/15,1004,LAX,4
6/10/15,1038,IAH,4
6/10/15,1060,IAH,-7
6/10/15,1062,MSP,-1
6/10/15,1065,EWR,-3
6/10/15,1073,BOS,70
6/10/15,1074,ORD,14
6/10/15,1076,BOS,25
6/10/15,1087,BWI,12
6/10/15,1106,MCO,4
6/10/15,1111,EWR,18
6/10/15,1118,EWR,181
6/10/15,1122,HNL,5
6/10/15,1124,LAS,1
6/10/15,1132,DFW,3
6/10/15,1135,RDU,1
6/10/15,1136,LAX,25
6/10/15,1149,IAD,-5
6/10/15,1156,EWR,9
6/10/15,1185,EWR,-2
6/10/15,1187,EWR,2
6/10/15,1192,LAX,-1
6/10/15,1197,IAH,12
6/10/15,1199,SEA,1
6/10/15,1215,DEN,2
6/10/15,1216,IAH,-3
6/10/15,1247,SAN,-2
6/10/15,1250,IAH,2
6/10/15,1257,ANC,4
6/10/15,1263,EWR,23
6/10/15,1273,OGG,127
6/10/15,1284,LAX,-6
6/10/15,1401,SAN,2
6/10/15,1449,LAS,-6
6/10/15,1456,EWR,33
6/10/15,1474,DEN,-2
6/10/15,1497,SEA,2
6/10/15,1499,ORD,3
6/10/15,1521,SEA,65
6/10/15,1526,DEN,12
6/10/15,1531,RDU,-1
6/10/15,1556,PDX,46
6/10/15,1563,ORD,6
6/10/15,1564,LAS,11
6/10/15,1579,LAX,0
6/10/15,1583,EWR,18
6/10/15,1586,ORD,-1
6/10/15,1600,IAD,12
6/10/15,1602,ATL,19
6/10/15,1608,EWR,-3
6/10/15,1614,LAS,0
6/10/15,1616,SEA,32
6/10/15,1635,DEN,10
6/10/15,1637,SEA,7
6/10/15,1645,IAD,-6
6/10/15,1662,BOS,0
6/10/15,1670,HNL,0
6/10/15,1673,IAD,162
6/10/15,1681,CLE,3
6/10/15,1683,EWR,80
6/10/15,1684,LIH,9
6/10/15,1686,DCA,-3
6/10/15,1710,LAX,4
6/10/15,1717,ORD,7
6/10/15,1721,KOA,172
6/10/15,1723,KOA,15
6/10/15,1725,OGG,-5
6/10/15,1727,IND,30
6/10/15,1728,ATL,25
6/10/15,1731,SEA,66
6/10/15,1742,LAS,-5
6/10/15,1743,LAX,-1
6/10/15,1748,AUS,14
6/10/15,1751,LAS,2
6/10/15,1753,MCO,34
6/10/15,1900,SAN,5
6/10/15,1912,SNA,-1
6/10/15,1914,IAH,5
6/10/15,1922,EWR,-2
6/10/15,1925,IAD,9
6/10/15,1927,IAH,-2
6/10/15,1928,ORD,33
6/10/15,1937,IAH,57
6/10/15,1939,IAD,57
6/10/15,1942,SAN,11
6/10/15,1946,BOS,26
6/10/15,1947,PHL,67
6/10/15,1950,CLE,33
6/10/15,1957,MCO,0
6/10/15,1960,LAX,10
6/10/15,1964,SEA,-1
6/10/15,1975,FLL,14
6/10/15,2000,PHX,10
6/11/15,3,SAN,2
6/11/15,72,EWR,4
6/11/15,73,HNL,-4
6/11/15,209,LAX,4
6/11/15,222,LAX,-4
6/11/15,230,AUS,-2
6/11/15,255,DEN,191
6/11/15,256,AUS,-5
6/11/15,267,PHL,-4
6/11/15,273,SEA,-7
6/11/15,294,STL,6
6/11/15,300,HNL,24
6/11/15,309,IAD,-3
6/11/15,311,PHX,0
6/11/15,318,DEN,142
6/11/15,322,SEA,-2
6/11/15,325,BOS,-2
6/11/15,331,DEN,49
6/11/15,349,EWR,-4
6/11/15,354,IAH,28
6/11/15,358,PDX,-5
6/11/15,361,LIH,40
6/11/15,362,ORD,38
6/11/15,382,PDX,-1
6/11/15,390,ORD,10
6/11/15,392,LAS,0
6/11/15,394,LAS,-7
6/11/15,408,IAD,-1
6/11/15,427,OGG,0
6/11/15,444,BOS,20
6/11/15,455,BOS,7
6/11/15,464,PDX,-7
6/11/15,468,PHX,-13
6/11/15,477,ORD,40
6/11/15,480,PIT,-1
6/11/15,489,ORD,6
6/11/15,500,CLE,0
6/11/15,502,JFK,-8
6/11/15,560,DFW,-4
6/11/15,568,EWR,-4
6/11/15,572,ORD,13
6/11/15,577,EWR,-5
6/11/15,587,SNA,3
6/11/15,595,PDX,8
6/11/15,601,ORD,8
6/11/15,611,SEA,-5
6/11/15,620,ORD,-5
6/11/15,624,ORD,14
6/11/15,637,JFK,12
6/11/15,663,HNL,5
6/11/15,671,DEN,-2
6/11/15,698,MCO,-2
6/11/15,704,JFK,8
6/11/15,718,IAH,13
6/11/15,727,IAD,9
6/11/15,734,ORD,-2
6/11/15,751,SEA,18
6/11/15,758,JFK,-5
6/11/15,759,EWR,-2
6/11/15,760,JFK,27
6/11/15,816,LAX,-1
6/11/15,824,JFK,13
6/11/15,864,BOS,-1
6/11/15,868,SEA,-3
6/11/15,898,JFK,0
6/11/15,1034,IAH,3
6/11/15,1060,IAH,38
6/11/15,1062,MSP,59
6/11/15,1073,BOS,5
6/11/15,1074,ORD,19
6/11/15,1076,LAX,2
6/11/15,1087,BWI,5
6/11/15,1089,DEN,-4
6/11/15,1106,MCO,36
6/11/15,1111,EWR,3
6/11/15,1118,EWR,18
6/11/15,1120,IAH,-2
6/11/15,1122,HNL,49
6/11/15,1124,LAS,2
6/11/15,1132,DFW,3
6/11/15,1135,RDU,60
6/11/15,1136,LAX,5
6/11/15,1149,IAD,2
6/11/15,1156,EWR,-1
6/11/15,1185,EWR,105
6/11/15,1186,IAH,1
6/11/15,1187,EWR,-5
6/11/15,1197,IAH,1
6/11/15,1199,SEA,4
6/11/15,1215,DEN,-1
6/11/15,1247,SAN,-2
6/11/15,1250,IAH,0
6/11/15,1257,ANC,39
6/11/15,1263,EWR,5
6/11/15,1273,OGG,56
6/11/15,1401,SAN,25
6/11/15,1440,IAD,34
6/11/15,1449,LAS,3
6/11/15,1456,EWR,-1
6/11/15,1474,DEN,-4
6/11/15,1498,LAX,4
6/11/15,1521,SEA,19
6/11/15,1526,DEN,18
6/11/15,1531,RDU,23
6/11/15,1556,PDX,-1
6/11/15,1563,ORD,-4
6/11/15,1564,LAS,1
6/11/15,1579,LAX,0
6/11/15,1581,OGG,18
6/11/15,1583,EWR,8
6/11/15,1586,ORD,-1
6/11/15,1600,IAD,16
6/11/15,1602,ATL,16
6/11/15,1606,ORD,82
6/11/15,1608,EWR,4
6/11/15,1614,LAS,8
6/11/15,1616,SEA,51
6/11/15,1635,DEN,-3
6/11/15,1637,SEA,-4
6/11/15,1645,IAD,7
6/11/15,1662,BOS,10
6/11/15,1668,ORD,33
6/11/15,1670,HNL,16
6/11/15,1671,SAN,10
6/11/15,1673,IAD,18
6/11/15,1681,CLE,22
6/11/15,1683,EWR,13
6/11/15,1684,LIH,168
6/11/15,1686,DCA,28
6/11/15,1717,ORD,0
6/11/15,1721,KOA,-2
6/11/15,1723,KOA,85
6/11/15,1725,OGG,7
6/11/15,1727,IND,21
6/11/15,1728,ATL,9
6/11/15,1731,SEA,22
6/11/15,1742,LAS,0
6/11/15,1743,LAX,1
6/11/15,1748,AUS,115
6/11/15,1751,LAS,72
6/11/15,1753,MCO,-2
6/11/15,1756,LAX,4
6/11/15,1900,SAN,29
6/11/15,1912,SNA,5
6/11/15,1914,IAH,33
6/11/15,1922,EWR,9
6/11/15,1925,IAD,41
6/11/15,1927,IAH,187
6/11/15,1928,ORD,-3
6/11/15,1937,IAH,17
6/11/15,1939,IAD,4
6/11/15,1942,SAN,7
6/11/15,1946,BOS,-3
6/11/15,1947,PHL,-1
6/11/15,1960,LAX,2
6/11/15,1964,SEA,-4
6/11/15,1975,FLL,15
6/11/15,1983,BOS,27
6/11/15,2000,PHX,-6
6/12/15,73,HNL,12
6/12/15,209,LAX,3
6/12/15,222,LAX,0
6/12/15,230,AUS,-5
6/12/15,255,DEN,125
6/12/15,256,AUS,-6
6/12/15,267,PHL,-7
6/12/15,273,SEA,-1
6/12/15,300,HNL,71
6/12/15,309,IAD,13
6/12/15,311,PHX,2
6/12/15,318,DEN,30
6/12/15,322,SEA,-2
6/12/15,325,BOS,-2
6/12/15,331,DEN,1
6/12/15,341,SNA,-5
6/12/15,354,IAH,-1
6/12/15,358,PDX,13
6/12/15,361,LIH,-6
6/12/15,362,ORD,-5
6/12/15,390,ORD,-2
6/12/15,392,LAS,-2
6/12/15,394,LAS,-2
6/12/15,408,IAD,12
6/12/15,427,OGG,-7
6/12/15,444,BOS,-5
6/12/15,455,BOS,5
6/12/15,464,PDX,-1
6/12/15,468,PHX,-5
6/12/15,477,ORD,14
6/12/15,489,ORD,46
6/12/15,500,ORD,6
6/12/15,502,JFK,0
6/12/15,522,PDX,28
6/12/15,560,DFW,-1
6/12/15,568,EWR,-2
6/12/15,572,ORD,36
6/12/15,577,EWR,3
6/12/15,595,PDX,-6
6/12/15,611,SEA,45
6/12/15,620,ORD,-1
6/12/15,624,ORD,29
6/12/15,637,JFK,20
6/12/15,663,HNL,12
6/12/15,671,DEN,-1
6/12/15,698,MCO,2
6/12/15,704,JFK,159
6/12/15,715,SEA,20
6/12/15,718,IAH,73
6/12/15,724,CLE,9
6/12/15,734,ORD,-5
6/12/15,742,SEA,-6
6/12/15,754,EWR,-4
6/12/15,758,JFK,-9
6/12/15,760,JFK,-2
6/12/15,816,LAX,5
6/12/15,824,JFK,116
6/12/15,864,BOS,11
6/12/15,868,SEA,41
6/12/15,898,JFK,0
6/12/15,1060,IAH,0
6/12/15,1062,MSP,23
6/12/15,1073,BOS,34
6/12/15,1076,BOS,66
6/12/15,1087,BWI,44
6/12/15,1089,DEN,-5
6/12/15,1106,MCO,0
6/12/15,1111,EWR,2
6/12/15,1118,EWR,93
6/12/15,1120,IAH,7
6/12/15,1122,HNL,15
6/12/15,1124,LAS,1
6/12/15,1132,DFW,3
6/12/15,1135,RDU,31
6/12/15,1136,LAX,2
6/12/15,1149,IAD,0
6/12/15,1156,EWR,0
6/12/15,1185,EWR,5
6/12/15,1187,EWR,5
6/12/15,1197,IAH,9
6/12/15,1199,SEA,65
6/12/15,1215,DEN,0
6/12/15,1216,IAH,-5
6/12/15,1232,LAX,4
6/12/15,1243,SAN,79
6/12/15,1247,SAN,25
6/12/15,1250,IAH,5
6/12/15,1257,ANC,27
6/12/15,1263,ORD,-1
6/12/15,1273,OGG,66
6/12/15,1401,SAN,12
6/12/15,1415,PIT,40
6/12/15,1440,IAD,0
6/12/15,1449,LAS,-2
6/12/15,1453,SEA,14
6/12/15,1456,EWR,97
6/12/15,1474,DEN,14
6/12/15,1521,SEA,35
6/12/15,1526,DEN,8
6/12/15,1531,RDU,79
6/12/15,1556,PDX,0
6/12/15,1563,ORD,59
6/12/15,1564,LAS,11
6/12/15,1579,LAX,44
6/12/15,1581,OGG,3
6/12/15,1583,EWR,-2
6/12/15,1586,ORD,0
6/12/15,1592,STL,2
6/12/15,1600,IAD,9
6/12/15,1602,ATL,6
6/12/15,1606,ORD,13
6/12/15,1608,EWR,33
6/12/15,1614,LAS,2
6/12/15,1635,DEN,4
6/12/15,1637,SEA,16
6/12/15,1645,IAD,7
6/12/15,1662,BOS,11
6/12/15,1668,ORD,12
6/12/15,1670,HNL,163
6/12/15,1671,SAN,1
6/12/15,1673,IAD,15
6/12/15,1681,IAD,23
6/12/15,1683,EWR,0
6/12/15,1684,LIH,11
6/12/15,1686,DCA,60
6/12/15,1692,EWR,5
6/12/15,1705,ORD,-1
6/12/15,1710,LAX,1
6/12/15,1721,KOA,-2
6/12/15,1723,KOA,-2
6/12/15,1725,OGG,2
6/12/15,1727,IND,105
6/12/15,1728,ATL,10
6/12/15,1742,LAS,39
6/12/15,1743,LAX,0
6/12/15,1748,AUS,-1
6/12/15,1751,LAS,30
6/12/15,1753,MCO,30
6/12/15,1754,EWR,5
6/12/15,1756,LAX,24
6/12/15,1900,SAN,36
6/12/15,1912,SNA,3
6/12/15,1914,IAH,1
6/12/15,1922,EWR,-6
6/12/15,1925,IAD,8
6/12/15,1927,IAH,58
6/12/15,1928,ORD,0
6/12/15,1937,IAH,310
6/12/15,1939,IAD,2
6/12/15,1942,SAN,5
6/12/15,1944,EWR,14
6/12/15,1946,BOS,-3
6/12/15,1947,PHL,-3
6/12/15,1950,CLE,31
6/12/15,1957,IAD,6
6/12/15,1960,LAX,23
6/12/15,1964,SEA,175
6/12/15,1975,FLL,51
6/12/15,2000,PHX,3
6/13/15,72,SEA,-5
6/13/15,73,HNL,0
6/13/15,222,LAX,-2
6/13/15,243,LAX,103
6/13/15,273,SEA,16
6/13/15,296,PDX,41
6/13/15,300,HNL,188
6/13/15,302,DEN,-10
6/13/15,311,PHX,-1
6/13/15,317,IND,2
6/13/15,325,BOS,-3
6/13/15,328,DEN,-6
6/13/15,331,DEN,0
6/13/15,351,SEA,-4
6/13/15,353,AUS,-2
6/13/15,354,IAH,6
6/13/15,361,LIH,77
6/13/15,363,MCO,-7
6/13/15,364,PDX,140
6/13/15,390,ORD,9
6/13/15,399,RDU,-7
6/13/15,408,IAD,14
6/13/15,427,OGG,-4
6/13/15,444,BOS,5
6/13/15,464,PDX,-8
6/13/15,486,IAD,7
6/13/15,489,ORD,6
6/13/15,498,SAN,1
6/13/15,499,IAH,3
6/13/15,500,ORD,25
6/13/15,522,PDX,7
6/13/15,523,SAN,-4
6/13/15,525,ORD,-1
6/13/15,568,EWR,-4
6/13/15,569,IAH,-4
6/13/15,570,LAX,-3
6/13/15,572,ORD,8
6/13/15,577,EWR,-3
6/13/15,586,DEN,0
6/13/15,587,SNA,47
6/13/15,595,PDX,-2
6/13/15,637,JFK,1
6/13/15,653,LAX,0
6/13/15,655,LAX,24
6/13/15,663,HNL,1
6/13/15,701,AUS,0
6/13/15,707,SNA,28
6/13/15,720,DEN,-4
6/13/15,748,DFW,-8
6/13/15,758,JFK,-6
6/13/15,760,JFK,7
6/13/15,806,SAN,51
6/13/15,816,LAX,-3
6/13/15,824,JFK,-3
6/13/15,1073,BOS,102
6/13/15,1076,IAD,126
6/13/15,1087,BWI,14
6/13/15,1089,BOS,-3
6/13/15,1118,EWR,23
6/13/15,1122,HNL,51
6/13/15,1135,RDU,0
6/13/15,1159,LAX,-2
6/13/15,1173,HNL,3
6/13/15,1197,IAH,4
6/13/15,1204,IAH,102
6/13/15,1216,IAH,-7
6/13/15,1232,LAX,32
6/13/15,1247,BOS,2
6/13/15,1250,IAH,2
6/13/15,1252,DEN,10
6/13/15,1257,ANC,0
6/13/15,1268,IAD,96
6/13/15,1273,OGG,16
